bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,sqft_living15,sqft_lot15,price,house_age
3,1.75,1.0,0,0,3,7,1390,1220,98022,2140,142005,378000,34
4,2.5,1.5,0,0,5,8,2010,0,98059,1420,16020,430000,53
4,2.5,2.0,0,0,3,9,3120,0,98027,2580,10005,730100,12
4,1.5,1.5,0,0,3,7,1370,0,98198,1370,9181,219000,54
3,2.5,1.0,0,0,3,9,2420,0,98074,2420,12215,570000,25
4,2.75,1.0,0,0,3,7,1060,440,98032,1620,7200,262500,36
5,2.5,2.0,0,0,3,8,2630,0,98019,2020,4980,525000,12
2,1.0,1.0,0,0,4,6,950,0,98117,1660,3880,520000,96
3,3.0,1.0,0,0,4,8,2680,0,98055,2610,9558,417400,45
4,3.25,2.0,0,0,3,9,2840,840,98027,3620,6006,788000,12
3,1.0,1.0,0,2,4,7,1270,0,98056,1800,7400,320000,59
6,1.0,1.5,0,0,4,7,2330,0,98117,1570,5000,950000,95
3,1.0,1.0,0,0,3,7,960,0,98155,1120,8100,255000,60
4,2.5,2.0,0,0,3,7,1990,0,98023,1862,6566,260000,26
3,1.0,1.0,0,0,4,6,1150,300,98126,1040,7740,394000,92
4,2.5,2.0,0,0,3,8,2280,0,98072,2350,35020,575000,19
4,2.25,2.0,0,2,3,8,1750,80,98112,3100,7200,1250000,92
3,2.25,1.0,0,0,3,7,1260,390,98011,1760,8268,385000,46
5,2.75,1.0,0,4,4,7,1700,1020,98092,2820,248292,456000,47
4,2.5,1.0,0,0,3,8,1110,600,98115,1750,5304,637000,36
5,1.5,1.0,0,0,3,7,1050,370,98008,1580,8075,485000,51
3,1.75,1.0,0,0,3,7,960,480,98125,1500,8040,315275,64
2,1.5,1.0,0,0,3,7,1280,0,98058,1520,9375,252500,48
2,1.0,1.0,0,0,3,7,1320,0,98027,1430,98445,240000,49
4,2.5,1.0,0,0,4,7,1760,800,98115,1760,6384,790000,66
3,1.0,1.0,0,0,3,7,1480,0,98133,1450,7830,310000,63
4,2.5,2.0,0,4,4,10,2960,0,98146,2500,14960,1250000,30
2,1.0,1.0,0,0,5,7,740,420,98126,1160,5076,425000,73
3,2.5,2.0,0,0,3,8,2110,0,98072,2110,4871,548000,14
3,2.5,1.0,0,0,4,7,1130,520,98027,1940,87555,379880,29
3,2.5,2.0,0,0,3,8,1950,0,98074,1860,7689,530000,27
3,2.25,1.5,0,0,5,8,2120,480,98027,2760,215600,695000,38
3,1.0,1.5,0,2,3,7,1270,0,98126,1560,4000,435000,87
3,1.75,1.0,0,0,3,7,1300,0,98053,1850,52272,540000,32
3,2.25,1.0,0,0,3,7,1290,500,98072,1840,9900,425000,48
3,2.5,2.0,0,0,3,8,1930,0,98125,1930,7266,490000,10
4,1.0,1.5,0,0,3,6,1200,0,98106,950,4000,220000,92
4,2.5,2.0,0,0,3,8,2050,0,98034,2050,3366,540000,14
3,1.0,1.0,0,0,3,7,1410,300,98105,1610,6195,670000,69
3,1.75,1.0,0,0,3,9,2130,0,98004,2370,20875,667500,62
3,3.5,2.0,0,0,3,8,1260,440,98116,1360,1418,585000,5
3,1.5,1.0,0,0,4,6,1390,0,98014,1390,9000,225000,39
3,1.0,1.0,0,0,3,7,1230,0,98006,1240,9965,375000,61
3,2.0,1.0,0,0,4,7,1490,0,98177,1640,7572,335000,48
5,3.25,2.0,0,0,3,8,1990,450,98155,2500,14201,680000,1
3,1.0,1.0,0,0,3,6,970,0,98112,1500,2042,600000,65
4,2.0,1.0,0,0,3,7,850,850,98168,1540,13260,161000,61
4,2.0,1.0,0,0,3,7,850,850,98168,1540,13260,220000,61
3,1.75,1.5,0,0,3,8,1720,0,98019,1410,8300,420000,83
3,1.0,1.5,0,0,3,7,1400,0,98119,1630,3600,710000,106
4,2.5,1.0,0,0,4,8,1570,1000,98117,2440,7274,626000,57
3,1.5,1.0,0,0,4,7,1200,0,98146,1450,9315,279500,56
4,3.5,2.0,0,3,3,11,3060,1330,98040,3240,12000,1610000,25
2,1.0,1.0,0,0,3,7,1080,0,98106,1010,5000,325000,61
4,2.25,1.0,0,0,4,8,1860,0,98058,1860,8814,380000,49
4,2.75,1.0,0,0,4,8,1220,930,98011,2060,9830,470000,36
4,3.0,2.0,0,0,3,8,2250,0,98058,2300,9003,363000,29
4,2.25,2.0,0,0,3,7,2050,0,98023,1780,7700,245000,38
3,1.0,1.0,0,0,3,7,1010,0,98102,1300,1233,525000,113
5,3.5,2.0,0,2,4,11,4670,1180,98004,3240,19020,1700000,37
4,2.25,1.0,0,0,3,7,1400,500,98199,1710,4994,658500,52
2,1.0,1.0,0,4,4,7,920,100,98136,2550,10323,680000,74
4,2.0,2.0,0,0,4,10,3390,0,98077,3950,15277,835000,28
4,2.5,2.0,0,0,3,8,1680,310,98107,1560,2087,595000,10
4,2.5,2.0,0,0,3,9,3190,0,98038,2830,6720,419000,10
2,1.0,1.0,0,0,4,7,1210,0,98042,2250,10048,198900,75
4,3.25,1.0,0,0,3,10,2000,1740,98077,4210,15277,1090000,27
3,3.5,2.0,0,0,3,8,1610,540,98074,2390,16630,500000,17
4,1.75,1.0,0,0,4,9,1620,820,98177,2030,8100,575000,55
2,1.5,3.0,0,0,3,8,1230,0,98125,1352,1411,324950,15
3,2.5,2.0,0,0,4,7,2740,0,98168,1470,8611,259000,51
2,2.0,1.0,0,0,3,9,2260,0,98011,2260,10747,551000,25
2,1.5,1.0,0,0,3,7,1000,0,98103,1090,5100,488000,73
4,2.25,2.0,0,0,4,8,2350,0,98053,2390,36567,635000,35
3,2.5,2.0,0,0,3,9,2300,0,98031,2570,9694,395000,26
3,1.0,1.5,0,0,4,7,1440,0,98155,1330,8285,370000,87
4,3.0,1.5,0,0,5,7,1710,1070,98116,1150,5000,675000,96
3,1.0,1.0,0,0,3,7,1200,0,98133,1470,8100,402000,61
3,2.75,2.0,0,0,4,10,3040,0,98034,2770,5728,825000,28
3,2.75,1.0,0,0,3,8,1330,1330,98038,1560,222591,579000,53
5,2.0,2.0,0,0,3,6,1510,0,98122,1610,3600,455000,32
3,2.5,2.0,0,0,3,8,1780,0,98092,2040,8840,265000,26
5,2.75,1.0,0,0,4,8,1520,1400,98006,2250,9163,713500,39
3,1.0,1.0,0,0,4,7,1550,0,98056,1550,8880,240000,53
4,3.0,2.5,0,0,3,9,2710,0,98022,2710,217800,570000,9
3,1.0,1.0,0,0,4,6,1140,0,98027,1690,87300,243800,34
2,1.0,1.0,0,0,4,8,940,0,98103,1440,3956,543000,97
3,2.25,2.0,0,0,3,10,2160,0,98112,1550,3839,1010000,33
4,2.25,2.0,0,0,4,8,2470,0,98075,2470,31798,625000,36
4,2.5,2.0,0,0,3,9,2800,0,98038,3400,5900,459950,9
4,2.75,1.0,0,0,3,9,2420,0,98038,2760,36303,370000,30
4,2.0,1.0,0,0,3,6,1460,0,98178,1460,7236,150000,56
3,1.5,1.5,0,0,3,7,1640,180,98119,1760,6169,683500,69
3,2.5,2.0,0,0,3,8,1040,480,98119,1610,1618,499950,8
2,1.0,1.0,0,0,3,6,940,380,98108,1970,7587,255000,96
3,2.5,2.0,0,0,3,7,1920,0,98031,1960,7536,279000,26
5,3.0,2.0,0,0,3,10,2640,0,98115,1610,5217,910000,6
4,2.5,2.0,0,0,3,9,2650,0,98125,1200,7920,699000,9
4,3.25,1.0,0,0,3,9,2570,1070,98039,2760,15000,1650000,91
3,1.0,1.0,0,0,4,6,1090,330,98030,1480,8000,248000,34
3,1.0,1.0,0,0,4,7,1090,450,98001,1820,24375,429000,56
4,1.0,1.5,1,4,3,6,1370,180,98166,1790,22047,685000,85
2,1.0,1.0,0,0,3,6,730,0,98126,790,5040,316000,88
2,1.0,1.0,0,0,3,7,1010,1010,98118,1270,4652,410000,94
3,1.0,1.0,0,2,3,7,1200,0,98045,1410,15843,299000,60
2,1.0,1.0,0,1,4,7,1060,180,98126,1240,6400,559000,77
3,2.25,2.0,0,0,4,8,1580,1100,98027,2540,60548,575000,37
3,2.5,2.0,0,0,3,8,1640,0,98122,1440,3230,602000,17
4,2.0,2.0,0,0,3,7,1640,0,98107,1240,5000,492000,108
3,2.5,2.0,0,0,3,7,1610,0,98038,1790,3717,293500,11
3,2.75,1.0,0,0,5,7,1400,890,98056,2540,8640,481000,48
4,2.25,1.0,0,0,4,7,1380,750,98055,2300,8112,311100,38
3,1.75,1.5,0,0,4,7,1620,520,98014,930,10150,375000,45
3,3.0,1.5,0,2,3,10,4020,0,98045,2590,283140,1080000,16
5,2.5,1.0,0,0,3,7,1330,700,98052,1920,8400,500000,47
3,1.0,1.0,0,0,4,7,1380,0,98136,2270,6250,553000,97
3,2.0,1.0,0,2,3,8,1400,380,98103,1780,3750,760000,88
4,1.5,1.0,0,1,4,7,960,480,98136,1650,6400,589500,55
5,2.75,1.0,0,0,3,9,1680,1110,98115,2380,10465,840000,56
4,3.0,2.5,0,2,5,9,3490,700,98112,3780,8558,2550000,87
3,2.5,2.0,0,3,3,9,3870,0,98008,4030,17880,1280000,18
3,2.5,1.0,0,0,3,7,1250,600,98058,1930,8062,260000,47
3,2.25,3.0,0,0,3,8,1550,0,98103,1520,1465,430000,11
3,2.5,3.0,0,3,3,8,1920,0,98103,1670,2994,781000,15
2,1.0,1.0,0,0,3,6,790,0,98106,970,12700,280000,68
5,2.25,1.5,0,0,3,8,2240,1500,98198,2040,11398,392000,57
3,1.5,1.0,0,0,4,7,1340,0,98008,1850,8740,466200,56
3,1.75,1.0,0,0,5,7,940,680,98117,1320,3922,641000,89
3,1.0,1.0,0,0,3,7,840,840,98117,1890,8778,350000,64
3,2.0,2.0,0,0,3,8,1610,0,98029,2010,4364,450000,19
4,3.5,1.0,0,0,3,9,2550,1910,98039,1980,13370,1800000,53
3,1.5,2.0,0,0,3,8,1200,0,98055,1270,1848,185000,49
2,1.0,1.0,0,0,5,7,1250,0,98056,1250,12498,290000,57
3,2.5,2.0,0,0,3,11,3630,0,98074,3250,11605,964000,16
4,3.0,2.0,0,2,3,11,4260,0,98040,3540,17015,2000000,15
3,2.5,1.0,0,0,4,8,1850,330,98075,2270,24000,545000,36
3,2.25,1.0,0,0,4,7,1330,430,98033,2210,11337,609950,36
4,2.0,1.0,0,0,5,7,990,830,98103,1390,5904,605000,74
4,2.5,1.0,0,0,4,8,1450,670,98006,2120,9166,550000,54
4,2.75,2.0,0,1,3,9,2730,0,98199,2340,5000,905000,6
3,2.5,2.0,0,0,4,8,2430,0,98058,2440,8342,384200,29
3,1.0,1.0,0,0,3,7,1170,0,98126,1380,1399,370000,50
3,1.0,1.5,0,2,3,8,1890,200,98199,2090,4000,717500,84
4,3.25,2.0,0,2,4,11,2550,1360,98199,3070,7500,2000000,82
2,1.0,1.0,0,0,4,6,1140,0,98177,2110,15493,365500,106
2,1.5,1.5,0,0,3,7,1460,0,98115,1780,3800,580000,103
4,1.5,1.5,0,0,5,9,2700,0,98022,1670,7200,415000,75
2,1.0,1.0,0,0,4,6,670,0,98126,740,6300,272000,73
3,1.75,1.0,0,0,4,7,1040,840,98115,1770,6175,600000,70
4,3.0,2.5,0,0,3,8,1980,0,98136,1680,5352,744000,74
3,3.0,1.5,0,0,3,9,2080,0,98034,3730,11840,830000,11
3,3.25,3.0,0,0,3,7,1380,0,98133,1380,1704,322000,15
3,2.5,1.0,0,0,3,8,1808,0,98001,1450,14400,270000,10
3,1.0,1.5,0,0,3,7,1350,0,98188,1310,7491,272450,61
3,3.0,2.0,0,0,3,7,1400,360,98107,1300,1500,605000,7
3,1.75,1.0,0,0,4,7,1950,0,98011,1950,8325,510000,53
4,3.5,2.0,0,0,3,10,2340,830,98112,1770,4000,1130000,16
4,2.5,2.0,0,0,3,9,3000,0,98105,2580,5000,1690000,78
4,1.0,1.0,0,0,4,6,1460,0,98010,1460,16638,162000,40
3,1.75,1.0,0,0,4,7,1050,300,98198,1710,7757,337500,42
3,2.25,1.0,0,0,4,7,1180,290,98055,1900,7600,312000,42
4,3.0,2.0,0,0,3,10,3350,0,98010,3350,183897,740000,11
4,3.0,2.0,0,0,3,10,3350,0,98010,3350,183897,700000,11
4,1.0,1.0,0,0,3,7,1360,0,98133,1570,8132,328000,67
3,1.0,1.0,0,0,3,7,1020,0,98032,1650,7201,241000,34
3,2.25,1.0,0,0,4,7,1270,570,98031,1750,7004,265000,35
5,1.75,1.0,0,0,4,7,2030,0,98002,1760,11550,246000,57
4,1.75,1.0,0,0,3,6,970,520,98146,1650,8411,271000,75
2,1.0,1.0,0,0,3,7,1260,800,98168,1690,13495,270000,53
4,2.0,1.5,0,0,3,7,2240,0,98125,1440,7085,395000,71
3,2.0,1.0,0,0,3,7,1460,0,98118,1400,5715,340000,58
3,1.75,1.0,0,0,3,7,1240,900,98146,1640,13260,340000,67
2,2.25,2.0,0,0,3,8,1420,0,98106,1420,1826,335000,8
2,1.0,1.5,0,0,4,6,1060,0,98105,1730,5535,435000,72
4,1.75,1.0,0,0,5,7,880,880,98103,1500,5580,527950,89
2,2.25,2.0,1,4,4,8,2320,0,98070,1610,18919,600000,39
3,1.75,1.0,0,0,3,8,1300,470,98117,1430,3880,667000,52
10,5.25,1.0,0,2,3,9,2500,2090,98004,2730,10400,1150000,7
3,2.5,2.0,0,0,3,8,2040,0,98055,1830,11964,417000,15
4,1.75,1.0,0,0,3,6,1260,0,98027,1880,7250,451000,72
2,1.0,1.0,0,0,3,7,950,700,98199,1650,5458,580000,72
4,2.25,2.0,0,0,4,8,2380,0,98077,2790,40005,570000,38
5,3.25,2.0,0,1,3,7,2150,600,98033,2750,7500,750000,78
3,2.5,2.0,0,0,3,9,2810,0,98006,2910,8250,685000,14
3,2.0,1.0,0,0,3,7,1340,0,98052,1310,9764,275000,71
3,2.5,2.0,0,4,4,8,1690,730,98075,3740,8717,739888,26
2,2.5,1.0,0,0,3,8,2160,0,98053,2315,5652,715000,13
4,2.0,1.0,0,0,3,7,1450,1000,98102,1890,1386,800000,102
3,1.5,1.0,0,0,3,7,1120,750,98108,1850,6000,350000,92
3,1.0,1.0,0,2,4,6,1000,0,98022,1710,105850,220000,82
3,2.5,2.0,0,0,3,7,2240,0,98065,2480,5018,452500,13
4,2.5,2.0,0,0,3,7,2200,0,98042,2200,5757,280000,7
1,1.0,1.0,0,0,3,6,790,0,98118,1900,6000,248000,97
2,1.0,1.0,0,0,3,7,740,150,98115,1290,7200,305000,66
3,1.0,1.0,0,0,3,7,1120,150,98106,1220,4600,435010,61
3,1.75,1.5,0,0,5,8,1210,640,98116,1660,3120,678100,84
3,2.25,3.0,0,0,3,8,1352,0,98125,1439,1387,325000,8
3,2.0,1.0,0,0,3,7,1180,360,98052,1550,8760,529950,47
3,1.75,1.0,0,0,5,7,1640,0,98155,1730,7769,440000,64
3,1.0,1.5,0,0,3,7,1350,0,98116,1360,4800,585000,87
3,2.5,2.0,0,0,3,8,1390,620,98029,1540,1689,462608,1
3,1.75,1.0,0,0,3,7,1040,1040,98166,1410,6550,350500,41
3,1.0,1.0,0,0,3,7,1040,0,98003,1200,9375,210000,59
3,2.5,2.0,0,0,3,8,1890,0,98029,2060,5775,510000,22
3,2.25,1.0,0,0,4,7,1810,0,98056,1830,7594,280000,56
3,1.75,1.0,0,0,3,7,1130,800,98155,1730,14378,385000,52
3,1.0,1.0,0,0,4,6,1010,0,98155,1010,8184,349000,68
3,2.25,1.0,0,0,3,7,910,830,98031,2090,7500,252000,34
4,2.5,2.0,0,1,3,10,1940,970,98199,2540,5250,1100000,83
3,2.25,2.0,0,0,3,7,1330,0,98034,1300,7971,375000,30
4,2.25,2.0,0,0,4,8,2210,0,98032,2040,9000,336000,48
3,3.75,2.5,0,4,4,8,2020,650,98126,2010,6073,732000,38
2,1.0,1.0,0,0,3,6,1000,0,98168,1240,6250,200000,66
4,2.5,2.0,0,0,3,9,3150,0,98056,3030,8643,681716,9
3,1.75,1.0,0,0,4,6,1520,0,98010,1460,12246,235000,44
3,1.0,1.0,0,0,3,7,1210,480,98148,1190,9450,257500,60
3,1.0,1.0,0,0,3,7,1070,0,98028,1710,9561,315000,60
3,1.0,1.0,0,0,4,6,740,170,98177,2090,9007,299950,65
4,2.25,1.0,0,0,3,7,1430,700,98034,2120,8826,530000,46
2,1.75,1.0,0,0,4,8,1530,700,98105,1970,6930,766500,68
4,2.5,1.0,0,2,3,10,2290,1270,98004,3290,11385,860000,29
3,2.5,2.0,0,0,3,9,2590,0,98126,1230,4961,690000,71
4,1.75,1.0,0,0,3,7,1020,1020,98103,1770,5047,551000,53
3,2.75,1.0,0,0,4,7,2100,0,98034,2100,15500,530000,60
3,1.0,1.5,0,0,3,7,1340,0,98125,1830,6822,568000,62
3,2.5,2.0,0,2,3,9,2770,0,98008,2530,10423,749950,23
3,2.5,1.0,0,0,3,9,2400,0,98074,2940,12150,535000,32
3,1.0,1.0,0,0,3,7,1140,0,98055,1520,9814,234300,52
2,1.0,1.0,0,0,3,6,930,0,98178,1150,11450,190000,69
4,1.75,1.0,0,0,5,7,1820,0,98007,1430,8800,525000,55
4,1.0,1.5,0,0,4,7,1390,0,98117,1430,3708,610000,89
3,2.5,3.0,0,0,3,8,1480,0,98144,1480,1231,520000,9
2,1.0,1.0,0,0,3,6,760,0,98199,1360,6000,375000,73
3,1.75,1.0,0,0,3,7,1150,430,98005,1730,7416,600000,48
4,2.5,1.0,0,0,5,8,1250,620,98033,2000,11250,664000,41
2,1.0,1.0,0,0,3,7,1010,500,98103,1660,4080,698000,92
3,2.0,3.0,0,0,3,7,1250,0,98107,1320,1250,418000,14
3,1.75,1.0,0,0,4,7,1460,680,98092,2090,17424,271675,41
3,1.0,1.0,0,0,4,6,1540,0,98033,1450,9028,450000,47
3,2.25,1.5,0,0,3,9,2950,0,98075,3880,78843,759000,9
6,3.0,1.0,0,0,3,7,1230,790,98105,2080,4080,599950,21
4,2.75,1.5,0,0,3,8,2170,650,98199,1740,5000,810000,88
3,1.75,1.0,0,0,3,7,1660,0,98019,1770,10000,331292,43
3,1.75,1.0,0,0,3,7,930,900,98144,1320,3200,348000,96
2,1.0,1.0,0,0,4,7,720,0,98116,1330,5600,435000,95
3,2.5,2.0,0,0,3,8,2160,0,98133,2160,9063,530000,23
3,1.75,2.0,0,0,3,7,1510,0,98001,1470,8054,227000,26
3,1.5,1.0,0,0,3,7,1870,0,98168,1870,19965,285000,62
4,2.25,1.0,0,0,3,8,1640,1220,98005,2670,25040,740000,38
3,1.0,1.5,0,0,4,6,990,0,98146,1640,8320,246000,76
3,1.0,1.0,0,0,3,7,1080,830,98168,1460,8944,260000,61
3,2.0,1.0,0,0,3,7,1350,0,98074,1820,9600,366000,38
4,3.25,2.0,0,2,3,7,2557,0,98118,2220,8340,594950,67
3,2.75,2.0,0,0,4,7,1710,900,98107,1500,5000,608000,69
3,2.0,1.0,0,0,5,6,1720,0,98056,1860,7500,313100,110
3,1.75,1.0,0,0,3,7,1170,0,98023,1230,9085,185000,48
2,1.0,1.0,0,0,3,6,1140,0,98118,1550,8150,455000,108
3,2.5,1.0,0,0,4,8,1570,780,98023,2270,8748,235000,49
3,1.0,1.0,0,0,4,7,1020,0,98058,1300,9894,230000,48
4,2.25,1.0,0,0,5,7,1460,1270,98116,2010,5000,770000,60
4,2.25,2.0,0,0,3,7,1830,0,98030,1860,6930,240000,24
3,2.5,2.0,0,0,3,7,1690,0,98053,1650,3161,461000,13
4,2.5,1.0,0,3,5,8,1450,1450,98040,2900,9201,1580000,52
4,4.5,2.0,0,0,3,12,6380,0,98029,3040,7113,1820000,9
3,2.5,2.0,0,0,3,7,1690,0,98053,1690,4000,452000,11
4,2.5,2.0,0,2,3,9,2660,0,98029,3010,5500,765000,12
4,4.0,1.0,0,1,4,9,2300,2250,98075,3540,39634,1050000,26
3,3.0,1.0,0,0,4,7,1150,380,98033,1530,8556,546000,32
3,2.5,1.5,0,0,5,8,1780,290,98115,2070,5000,781000,84
4,1.75,1.0,0,0,4,7,1880,0,98008,1750,8591,538000,50
4,2.5,1.0,0,0,5,8,1470,770,98033,2210,8860,790000,40
4,2.75,1.5,0,0,5,7,1630,910,98103,1560,3920,696500,90
3,2.0,1.0,0,0,4,7,1370,0,98003,1660,8840,276000,27
2,1.0,1.0,0,0,3,6,770,0,98155,1290,8407,269000,62
5,4.75,2.0,0,2,3,13,7880,0,98177,2740,10761,2420000,19
4,2.75,1.0,0,2,4,8,1610,1360,98075,2930,42489,829000,42
2,1.0,1.0,0,0,3,6,740,0,98126,740,6840,122000,73
3,1.5,1.0,0,0,3,7,1360,0,98133,1630,7679,352500,60
4,2.0,1.0,0,0,5,6,1280,0,98058,1250,7690,249000,56
4,2.0,1.0,0,0,3,7,1080,840,98155,1940,8147,360000,53
3,2.0,1.0,0,0,3,10,2020,0,98075,3030,9870,629500,21
4,2.25,2.0,0,0,5,9,3310,0,98072,3830,43959,1140000,91
2,2.25,1.0,0,0,4,8,1560,1390,98039,2060,19855,1550000,73
3,1.5,1.0,0,0,4,7,1320,0,98056,1370,8295,275000,56
4,2.5,2.0,0,0,3,8,3160,0,98074,3110,5058,697000,10
2,1.0,1.0,0,0,3,7,840,800,98053,2440,17850,379500,37
3,2.75,1.0,0,0,3,10,1640,800,98072,1890,10042,720000,35
4,2.5,2.0,0,0,3,9,3000,0,98059,2870,5000,675000,9
5,2.5,2.5,0,0,3,9,2810,0,98109,2240,4800,1170000,108
3,2.0,2.0,0,1,5,8,2390,0,98115,2390,7920,1100000,76
4,1.0,1.5,0,0,5,7,1260,820,98136,1380,5900,520000,89
3,1.75,1.5,0,0,4,7,1590,1060,98155,1340,7500,415000,53
3,2.5,2.0,0,0,3,8,1060,0,98117,1220,1316,415000,15
3,2.25,1.0,0,1,4,7,1220,720,98166,2060,9503,450000,52
2,1.0,1.0,0,0,3,8,1080,0,98115,1890,4080,485000,67
3,2.25,2.0,0,0,3,7,1700,0,98042,1930,9600,294000,31
4,3.5,2.0,0,0,3,11,4440,0,98059,4390,9976,1040000,12
3,1.0,2.0,0,0,3,8,1580,0,98102,2190,4000,690000,110
5,2.75,2.0,0,0,3,11,3630,0,98058,4440,50378,716500,15
2,2.25,3.0,0,0,3,8,1290,0,98107,1290,1332,481000,8
4,2.75,1.0,0,0,4,7,1000,960,98118,1830,6180,575000,47
3,2.0,1.5,0,0,5,7,2090,0,98112,1930,4250,785000,95
3,1.75,1.0,0,0,3,7,1960,0,98059,1960,42253,480000,45
3,2.25,2.0,0,0,4,8,2120,0,98006,2620,10352,720000,34
3,2.75,2.0,0,3,4,7,2290,0,98042,399,275299,536000,31
4,2.5,2.0,0,0,3,7,1880,0,98038,1570,7584,324900,15
2,1.0,1.0,0,0,3,6,770,0,98106,920,5160,265000,72
3,2.5,1.5,0,0,5,7,1010,520,98117,1330,4410,545000,87
2,1.5,1.0,0,0,3,7,1450,0,98133,1890,10599,465000,75
3,2.25,2.0,0,0,3,7,1690,0,98198,1520,7450,292500,28
4,1.75,1.5,0,0,4,7,1880,0,98109,2090,4095,860000,91
4,3.25,2.0,0,0,3,10,4160,0,98072,3400,40428,1050000,20
4,2.5,2.0,0,0,3,7,2140,0,98133,2080,7875,495000,12
2,2.0,3.0,0,0,3,7,1320,0,98125,1430,1650,342000,18
4,2.5,2.0,0,0,3,7,2000,0,98038,2000,6686,320000,18
3,2.0,2.0,0,0,3,8,1460,0,98103,1320,3000,444000,28
4,2.5,2.0,0,0,3,10,3070,0,98059,3320,10738,804100,10
3,2.5,1.0,0,0,4,7,1660,0,98075,2060,15015,432000,45
6,1.5,1.5,0,0,4,5,1050,760,98055,1300,4838,230000,110
4,3.5,2.0,0,0,3,11,3510,0,98059,3600,12124,935000,14
3,3.0,1.5,0,0,5,8,1410,770,98117,1570,4820,634950,85
6,4.0,1.0,0,0,3,8,1960,1340,98115,2030,4080,780000,52
4,2.5,2.0,0,0,3,8,2460,0,98074,2330,4200,611000,17
4,1.75,1.5,0,0,3,7,1090,790,98107,1700,3758,475999,71
3,2.0,1.0,0,0,3,9,1670,620,98008,2750,11700,565000,36
4,2.5,2.0,0,0,3,8,2290,0,98177,2290,26720,630000,38
4,3.5,2.0,0,0,3,10,3120,740,98077,3550,18334,840000,19
3,2.5,1.5,0,3,3,10,2640,0,98022,1500,560617,790000,19
5,2.5,1.0,0,0,4,7,1930,920,98058,2220,209523,450000,90
4,3.25,1.5,0,0,5,8,1920,1100,98112,2400,4000,1270000,88
3,2.0,1.0,0,0,5,7,930,580,98136,1510,3760,520000,90
4,2.0,1.0,0,0,3,7,1260,1150,98144,2220,6038,446800,57
3,1.0,1.0,0,0,3,8,1200,270,98199,2200,6122,652000,67
3,2.75,2.0,0,3,4,10,2830,60,98033,2415,11538,1170000,28
4,3.25,2.0,0,0,3,10,3490,0,98075,3450,6866,745000,9
3,2.25,2.0,0,0,3,8,1060,210,98105,1160,1327,594000,1
2,1.0,1.0,0,0,3,6,800,200,98118,1270,5000,257000,86
4,1.75,2.0,0,0,3,7,1430,0,98122,1640,3377,485000,115
3,1.0,1.0,0,0,3,6,1060,0,98034,1768,10800,330000,72
3,2.0,1.0,0,0,3,6,940,740,98053,1550,11625,381000,19
2,2.0,2.0,0,0,3,9,2280,0,98070,2030,224334,849900,25
4,2.5,1.5,0,0,4,8,1490,960,98115,2000,4080,793000,85
3,2.25,2.0,0,4,4,7,2200,1450,98144,1950,4970,920000,68
2,1.0,1.0,0,0,4,6,830,0,98117,1420,4000,455000,68
4,2.5,2.0,0,3,3,11,3490,0,98006,3260,8437,975000,15
2,1.5,2.0,0,0,3,8,960,90,98122,1470,1768,375000,8
2,2.5,2.0,0,0,3,8,1170,0,98122,1250,3146,400000,14
3,1.0,1.0,0,0,4,7,1220,0,98008,1320,7200,447000,50
3,1.75,1.0,0,0,4,7,1310,0,98033,2510,8515,470000,28
4,2.5,2.0,0,0,3,8,3130,0,98075,2990,6441,665000,11
3,1.75,1.5,0,0,3,6,1290,300,98168,2990,6464,295500,82
4,2.5,2.0,0,0,3,8,1720,0,98003,1870,7455,200000,21
3,2.25,2.0,0,0,3,9,1590,930,98019,2000,212137,620000,10
3,2.0,1.0,0,0,3,7,1140,380,98074,1280,11371,434900,32
4,2.25,2.0,0,0,5,9,2360,900,98112,3240,5800,1330000,108
4,3.25,2.0,0,0,3,10,3910,0,98033,2600,9235,1650000,9
4,2.5,2.0,0,0,3,9,2360,1120,98052,3620,5233,852500,15
3,2.5,2.0,0,0,4,10,3040,0,98072,3480,35001,790000,32
4,1.75,1.0,0,0,3,8,2030,0,98008,2000,7998,565000,49
6,3.25,2.0,0,0,3,10,2520,1350,98028,2360,30030,1130000,26
3,2.5,2.0,0,0,3,7,1870,0,98059,1720,1852,289950,11
2,2.0,1.0,0,1,5,8,1640,1000,98006,2880,14810,850000,52
4,1.75,1.0,0,0,5,7,1030,910,98122,1450,4800,505000,93
3,2.5,2.0,0,0,3,7,1710,0,98034,1540,5000,372000,34
4,2.0,1.5,0,0,4,7,1690,0,98198,1480,8009,207000,48
3,1.75,1.0,0,0,4,8,2340,0,98040,3120,11068,780000,48
4,1.75,1.5,0,0,3,7,1340,360,98019,1680,21369,400000,50
3,1.5,1.0,0,0,4,7,1850,0,98177,1530,8123,440250,67
2,2.0,1.0,0,0,3,8,950,420,98199,1370,4680,585000,66
4,2.5,2.0,0,0,3,9,2900,0,98006,2901,8567,850000,22
3,3.0,2.0,0,0,3,7,2400,0,98103,1360,3192,570000,24
4,3.0,2.0,0,0,3,9,3060,680,98072,3240,37031,869000,27
4,2.75,2.0,0,0,3,8,2170,0,98155,1170,8147,551000,1
3,1.0,1.0,0,0,4,6,970,0,98023,1050,8563,172380,53
3,2.5,1.0,0,3,4,7,1310,1310,98092,2330,130244,355000,51
4,2.5,2.0,0,0,3,9,2980,0,98006,2980,10053,728935,22
